id,speaker,label
SBep23_c307-I,c,I
SBep28_c92-N,c,N
SBep23_c695-I,c,I
SBep6_c909-N,c,N
SBep21_c188-I,c,I
SBep21_c1453-I,c,I
SBep23_c1125-N,c,N
SBep2_c447-I,c,I
SBep21_c168-I,c,I
SBep6_c462-N,c,N
SBep21_c641-N,c,N
SBep23_c917-N,c,N
SBep21_c1663-N,c,N
SBep23_c1336-N,c,N
SBep21_c1506-N,c,N
SBep2_c272-I,c,I
SBep23_c73-I,c,I
SBep6_c657-I,c,I
SBep21_c1255-N,c,N
SBep28_c162-N,c,N
SBep23_c260-N,c,N
SBep21_c1935-N,c,N
SBep21_c287-I,c,I
SBep21_c67-N,c,N
SBep23_c1455-N,c,N
SBep6_c735-I,c,I
SBep21_c1682-I,c,I
SBep23_c196-N,c,N
SBep6_c314-I,c,I
SBep23_c306-I,c,I
SBep2_c274-I,c,I
SBep23_c122-I,c,I
SBep28_c222-N,c,N
SBep23_c605-N,c,N
SBep23_c837-N,c,N
SBep2_c176-N,c,N
SBep2_c553-N,c,N
SBep21_c1156-I,c,I
SBep6_c108-I,c,I
SBep21_c239-N,c,N
SBep21_c793-I,c,I
SBep21_c541-N,c,N
SBep21_c1368-N,c,N
SBep21_c1635-I,c,I
SBep23_c1228-N,c,N
SBep28_c554-N,c,N
SBep23_c574-I,c,I
SBep6_c439-I,c,I
SBep23_c383-N,c,N
SBep28_c195-N,c,N
SBep21_c1886-I,c,I
SBep2_c453-N,c,N
SBep21_c63-I,c,I
SBep6_c182-I,c,I
SBep23_c663-N,c,N
SBep28_c256-N,c,N
SBep21_c1817-N,c,N
SBep2_c145-N,c,N
SBep6_c797-N,c,N
SBep2_c596-N,c,N
SBep6_c98-N,c,N
SBep28_c152-I,c,I
SBep23_c1023-N,c,N
SBep21_c1067-I,c,I
SBep21_c770-I,c,I
SBep28_c373-N,c,N
SBep21_c467-I,c,I
SBep23_c1217-N,c,N
SBep21_c1402-N,c,N
SBep6_c18-I,c,I
SBep6_c146-N,c,N
SBep6_c243-I,c,I
SBep21_c134-N,c,N
SBep2_c513-N,c,N
SBep2_c40-N,c,N
SBep21_c966-I,c,I
SBep21_c832-I,c,I
SBep21_c426-I,c,I
SBep2_c240-I,c,I
SBep28_c70-I,c,I
SBep23_c899-N,c,N
SBep28_c605-N,c,N
SBep28_c356-N,c,N
SBep23_c839-N,c,N
SBep21_c698-I,c,I
SBep23_c416-I,c,I
SBep2_c166-N,c,N
SBep2_c266-I,c,I
SBep23_c109-I,c,I
SBep23_c151-N,c,N
SBep21_c1160-N,c,N
SBep21_c824-I,c,I
SBep6_c762-N,c,N
SBep2_c554-N,c,N
SBep2_c11-N,c,N
SBep2_c57-I,c,I
SBep2_c336-I,c,I
SBep23_c1064-N,c,N
SBep21_c497-I,c,I
SBep21_c661-N,c,N
SBep23_c1299-N,c,N
SBep2_c342-I,c,I
SBep23_c680-N,c,N
SBep23_c812-N,c,N
SBep21_c783-I,c,I
SBep23_c660-N,c,N
SBep21_c1848-I,c,I
SBep23_c908-N,c,N
SBep23_c1225-N,c,N
SBep28_c461-N,c,N
SBep23_c1294-N,c,N
SBep21_c1007-I,c,I
SBep23_c1308-N,c,N
SBep23_c815-N,c,N
SBep21_c568-I,c,I
SBep21_c1622-I,c,I
SBep21_c1463-I,c,I
SBep21_c339-N,c,N
SBep21_c1505-N,c,N
SBep28_c258-N,c,N
SBep23_c734-I,c,I
SBep21_c389-I,c,I
SBep23_c87-N,c,N
SBep21_c213-N,c,N
SBep28_c167-N,c,N
SBep23_c864-N,c,N
SBep23_c503-N,c,N
SBep2_c48-N,c,N
SBep2_c621-N,c,N
SBep28_c708-N,c,N
SBep21_c1580-N,c,N
SBep6_c13-I,c,I
SBep6_c545-I,c,I
SBep23_c1305-N,c,N
SBep21_c1445-I,c,I
SBep28_c16-N,c,N
SBep23_c1004-N,c,N
SBep23_c1003-N,c,N
SBep6_c732-N,c,N
SBep2_c139-I,c,I
SBep21_c230-N,c,N
SBep6_c55-I,c,I
SBep28_c82-N,c,N
SBep21_c837-N,c,N
SBep23_c53-I,c,I
SBep23_c314-I,c,I
SBep6_c848-I,c,I
SBep23_c348-N,c,N
SBep21_c144-I,c,I
SBep6_c600-N,c,N
SBep6_c585-N,c,N
SBep6_c850-I,c,I
SBep2_c606-I,c,I
SBep2_c584-N,c,N
SBep23_c1029-N,c,N
SBep6_c741-I,c,I
SBep21_c693-I,c,I
SBep23_c375-I,c,I
SBep28_c300-N,c,N
SBep2_c557-N,c,N
SBep21_c1343-I,c,I
SBep21_c336-N,c,N
SBep2_c466-I,c,I
SBep6_c137-I,c,I
SBep28_c286-N,c,N
SBep21_c1712-I,c,I
SBep21_c156-I,c,I
SBep21_c432-N,c,N
SBep23_c4-N,c,N
SBep28_c348-N,c,N
SBep21_c394-I,c,I
SBep6_c171-I,c,I
SBep21_c1669-N,c,N
SBep6_c617-I,c,I
SBep6_c37-I,c,I
SBep23_c860-N,c,N
SBep2_c290-N,c,N
SBep21_c376-I,c,I
SBep23_c563-N,c,N
SBep2_c387-N,c,N
SBep21_c355-N,c,N
SBep21_c1810-N,c,N
SBep21_c14-N,c,N
SBep21_c186-I,c,I
SBep21_c916-I,c,I
SBep28_c419-N,c,N
SBep21_c961-N,c,N
SBep21_c796-I,c,I
SBep6_c881-I,c,I
SBep28_c604-N,c,N
SBep6_c425-I,c,I
SBep28_c349-N,c,N
SBep21_c379-I,c,I
SBep23_c1351-I,c,I
SBep28_c687-I,c,I
SBep23_c896-N,c,N
SBep23_c29-N,c,N
SBep23_c1273-N,c,N
SBep23_c1174-I,c,I
SBep23_c1296-N,c,N
SBep23_c926-N,c,N
SBep28_c209-N,c,N
SBep21_c391-I,c,I
SBep23_c1192-N,c,N
SBep21_c210-N,c,N
SBep21_c1677-N,c,N
SBep6_c434-I,c,I
SBep2_c209-N,c,N
SBep28_c599-N,c,N
SBep23_c1173-N,c,N
SBep21_c416-I,c,I
SBep28_c169-N,c,N
SBep21_c557-I,c,I
SBep21_c919-I,c,I
SBep21_c1244-I,c,I
SBep23_c604-N,c,N
SBep28_c45-N,c,N
SBep21_c1242-N,c,N
SBep21_c1254-N,c,N
SBep21_c1949-N,c,N
SBep2_c53-N,c,N
SBep2_c614-N,c,N
SBep23_c74-N,c,N
SBep21_c499-I,c,I
SBep6_c336-I,c,I
SBep21_c170-N,c,N
SBep2_c478-N,c,N
SBep21_c799-I,c,I
SBep21_c808-I,c,I
SBep23_c1302-N,c,N
SBep28_c47-I,c,I
SBep2_c470-N,c,N
SBep21_c1377-I,c,I
SBep28_c199-N,c,N
SBep6_c631-N,c,N
SBep21_c1795-N,c,N
SBep21_c1396-N,c,N
SBep28_c296-N,c,N
SBep28_c343-N,c,N
SBep23_c960-N,c,N
SBep2_c506-N,c,N
SBep21_c1866-I,c,I
SBep23_c371-I,c,I
SBep21_c983-I,c,I
SBep28_c550-N,c,N
SBep21_c605-N,c,N
SBep2_c328-N,c,N
SBep28_c680-I,c,I
SBep6_c804-N,c,N
SBep2_c325-N,c,N
SBep23_c1460-N,c,N
SBep21_c1333-I,c,I
SBep2_c482-N,c,N
SBep21_c162-I,c,I
SBep28_c464-N,c,N
SBep21_c1843-I,c,I
SBep23_c579-N,c,N
SBep23_c777-N,c,N
SBep6_c1033-I,c,I
SBep21_c1779-N,c,N
SBep28_c476-N,c,N
SBep28_c41-N,c,N
SBep21_c1337-I,c,I
SBep2_c479-N,c,N
SBep2_c219-N,c,N
SBep2_c340-I,c,I
SBep23_c1270-N,c,N
SBep21_c465-I,c,I
SBep6_c215-N,c,N
SBep23_c1467-I,c,I
SBep6_c562-N,c,N
SBep21_c199-I,c,I
SBep23_c575-I,c,I
SBep21_c341-I,c,I
SBep6_c416-N,c,N
SBep6_c210-N,c,N
SBep21_c701-I,c,I
SBep2_c523-I,c,I
SBep28_c270-N,c,N
SBep2_c137-I,c,I
SBep23_c1527-N,c,N
SBep21_c1187-N,c,N
SBep2_c549-N,c,N
SBep23_c528-N,c,N
SBep23_c18-I,c,I
SBep28_c549-N,c,N
SBep28_c320-N,c,N
SBep6_c649-I,c,I
SBep23_c1396-N,c,N
SBep28_c36-I,c,I
SBep21_c1629-N,c,N
SBep6_c357-I,c,I
SBep23_c1188-N,c,N
SBep21_c1201-N,c,N
SBep2_c602-N,c,N
SBep2_c385-N,c,N
SBep21_c503-I,c,I
SBep23_c910-I,c,I
SBep21_c1826-N,c,N
SBep2_c20-I,c,I
SBep28_c525-N,c,N
SBep21_c1493-N,c,N
SBep21_c876-N,c,N
SBep2_c214-I,c,I
SBep23_c792-N,c,N
SBep21_c1830-N,c,N
SBep2_c229-I,c,I
SBep2_c631-I,c,I
SBep23_c595-N,c,N
SBep21_c441-N,c,N
SBep6_c694-I,c,I
SBep21_c1680-N,c,N
SBep28_c593-I,c,I
SBep6_c1014-N,c,N
SBep2_c531-I,c,I
SBep6_c1041-N,c,N
SBep2_c218-I,c,I
SBep6_c308-I,c,I
SBep21_c101-I,c,I
SBep6_c431-I,c,I
SBep6_c836-I,c,I
SBep21_c1004-I,c,I
SBep2_c81-I,c,I
SBep21_c565-I,c,I
SBep21_c935-I,c,I
SBep23_c76-N,c,N
SBep28_c46-N,c,N
SBep28_c49-I,c,I
SBep28_c226-N,c,N
SBep28_c299-N,c,N
SBep6_c255-N,c,N
SBep28_c731-I,c,I
SBep28_c366-I,c,I
SBep28_c291-N,c,N
SBep23_c1196-N,c,N
SBep23_c1415-N,c,N
SBep23_c55-I,c,I
SBep21_c598-I,c,I
SBep21_c235-N,c,N
SBep28_c137-N,c,N
SBep23_c632-N,c,N
SBep2_c489-N,c,N
SBep21_c173-N,c,N
SBep28_c283-N,c,N
SBep21_c1723-I,c,I
SBep6_c966-N,c,N
SBep23_c687-N,c,N
SBep28_c250-I,c,I
SBep6_c355-I,c,I
SBep23_c1113-N,c,N
SBep23_c1278-N,c,N
SBep23_c717-N,c,N
SBep6_c189-I,c,I
SBep21_c1069-I,c,I
SBep23_c452-N,c,N
SBep23_c1400-N,c,N
SBep6_c980-I,c,I
SBep2_c35-N,c,N
SBep23_c607-N,c,N
SBep28_c229-N,c,N
SBep6_c497-N,c,N
SBep21_c1656-I,c,I
SBep23_c1221-N,c,N
SBep2_c302-N,c,N
SBep21_c1038-I,c,I
SBep28_c154-I,c,I
SBep23_c1210-N,c,N
SBep21_c1503-I,c,I
SBep21_c1065-N,c,N
SBep21_c317-I,c,I
SBep23_c1132-N,c,N
SBep28_c672-N,c,N
SBep23_c1295-N,c,N
SBep2_c392-N,c,N
SBep21_c781-I,c,I
SBep28_c214-N,c,N
SBep21_c1597-I,c,I
SBep21_c119-I,c,I
SBep23_c1450-N,c,N
SBep6_c853-I,c,I
SBep23_c1452-N,c,N
SBep21_c932-I,c,I
SBep21_c857-N,c,N
SBep2_c264-I,c,I
SBep28_c602-N,c,N
SBep21_c1589-N,c,N
SBep28_c326-N,c,N
SBep6_c132-I,c,I
SBep28_c159-N,c,N
SBep2_c565-I,c,I
SBep21_c407-I,c,I
SBep2_c533-I,c,I
SBep23_c1025-N,c,N
SBep6_c957-N,c,N
SBep6_c1030-I,c,I
SBep21_c1312-I,c,I
SBep6_c697-I,c,I
SBep21_c1645-I,c,I
SBep2_c283-I,c,I
SBep28_c224-N,c,N
SBep2_c349-I,c,I
SBep21_c1442-I,c,I
SBep6_c407-I,c,I
SBep21_c1823-I,c,I
SBep28_c621-N,c,N
SBep23_c591-I,c,I
SBep28_c100-I,c,I
SBep2_c144-N,c,N
SBep23_c980-N,c,N
SBep23_c791-I,c,I
SBep6_c532-I,c,I
SBep6_c399-I,c,I
SBep2_c231-N,c,N
SBep28_c342-N,c,N
SBep21_c157-I,c,I
SBep6_c383-I,c,I
SBep23_c794-N,c,N
SBep21_c1683-I,c,I
SBep21_c826-I,c,I
SBep21_c1905-I,c,I
SBep2_c421-I,c,I
SBep28_c558-N,c,N
SBep28_c640-I,c,I
SBep6_c49-N,c,N
SBep6_c728-I,c,I
SBep21_c1729-N,c,N
SBep28_c690-I,c,I
SBep21_c244-I,c,I
SBep21_c1177-N,c,N
SBep23_c162-N,c,N
SBep21_c1946-N,c,N
SBep21_c197-I,c,I
SBep21_c15-N,c,N
SBep23_c1392-I,c,I
SBep28_c95-I,c,I
SBep21_c819-I,c,I
SBep21_c718-N,c,N
SBep21_c1436-I,c,I
SBep28_c244-N,c,N
SBep23_c746-N,c,N
SBep21_c625-I,c,I
SBep23_c1477-I,c,I
SBep23_c656-N,c,N
SBep6_c293-I,c,I
SBep21_c1304-I,c,I
SBep23_c1152-N,c,N
SBep21_c126-N,c,N
SBep23_c989-N,c,N
SBep23_c677-N,c,N
SBep28_c227-N,c,N
SBep23_c115-I,c,I
SBep28_c228-N,c,N
SBep23_c817-N,c,N
SBep28_c99-I,c,I
SBep21_c562-I,c,I
SBep21_c371-I,c,I
SBep6_c529-I,c,I
SBep28_c645-I,c,I
SBep21_c1154-I,c,I
SBep21_c728-I,c,I
SBep6_c353-I,c,I
SBep6_c2-N,c,N
SBep23_c916-N,c,N
SBep28_c284-N,c,N
SBep6_c800-N,c,N
SBep21_c1327-I,c,I
SBep21_c1475-I,c,I
SBep21_c411-I,c,I
SBep23_c114-I,c,I
SBep21_c806-I,c,I
SBep23_c415-I,c,I
SBep6_c444-I,c,I
SBep21_c1114-I,c,I
SBep23_c831-N,c,N
SBep6_c420-I,c,I
SBep23_c352-N,c,N
SBep21_c1443-I,c,I
SBep28_c693-N,c,N
SBep21_c315-I,c,I
SBep21_c337-N,c,N
SBep23_c659-N,c,N
SBep21_c165-I,c,I
